2025-05-20 9:24:39 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
2025-05-20 9:24:40 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 18
2025-05-20 9:24:40 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 18
2025-05-20 9:24:40 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 18
2025-05-20 9:24:40 - PHP Notice:  Undefined variable: action in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 65
2025-05-20 9:24:40 - PHP Notice:  Undefined variable: auto_generate_product_code in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 89
2025-05-20 9:24:40 - PHP Notice:  Undefined variable: product_sub_categories in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 98
2025-05-20 9:24:40 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 98
2025-05-20 9:24:40 - PHP Notice:  Undefined index: unit_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 190
2025-05-20 9:24:40 - PHP Notice:  Undefined variable: url_add_make in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 361
2025-05-20 9:24:40 - PHP Notice:  Undefined variable: url_add_make in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 368
2025-05-20 9:24:40 - PHP Notice:  Undefined variable: column_right in C:\xampp\htdocs\boot_store\admin\view\template\inventory\product_form.tpl on line 442
2025-05-20 9:24:45 - PHP Warning:  Declaration of ControllerInventoryProduct::validateDelete($id) should be compatible with HController::validateDelete($id = '') in C:\xampp\htdocs\boot_store\admin\controller\inventory\product.php on line 1215
2025-05-20 9:24:45 - PHP Notice:  Undefined index: print_type in C:\xampp\htdocs\boot_store\admin\controller\inventory\product.php on line 579
2025-05-20 9:24:45 - PHP Warning:  chr() expects parameter 1 to be int, string given in C:\xampp\htdocs\boot_store\system\library\tcpdf\include\tcpdf_fonts.php on line 1671
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 456
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 467
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 523
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 526
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 546
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 646
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 649
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 659
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 670
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 702
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 716
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 741
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 745
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 786
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 801
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 844
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 870
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 870
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 871
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 922
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 923
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 932
2025-05-20 9:24:45 - PHP Unknown:  Array and string offset access syntax with curly braces is deprecated in C:\xampp\htdocs\boot_store\system\library\tcpdf\tcpdf_barcodes_1d.php on line 932
